85815/7749;Juliána;Tvrdá;15.8.1808
85817/3376;Nela;Palacková;17.8.1108
85826/3060;Viola;Kopecká;26.8.1108
85827/9538;Elisa;Veliká;27.8.1508
85902/7720;Dana;Ďurišová;2.9.1408
85904/1309;Liliana;Bednárová;4.9.2008
85905/9731;Anna;Chládeková;5.9.1808
85919/8386;Lenka;Višňovská;19.9.1608
85922/2380;Valéria;Jakubeková;22.9.1508
86000/1626;Irma;Tichá;30.9.1508
86002/3121;Dominika;Baráneková;2.10.1708
860102/9606;Oleg;Lemeš;2.1.1486
860105/4736;Hubert;Kopecký;5.1.1386
860110/9936;Vlastimil;Baránek;10.1.1686
860115/1368;Ctibor;Ševčík;15.1.1686
860126/1265;Sebastián;Brezány;26.1.1486
86015/3438;Branislava", Brigita;Pilková;15.10.1008
86017/2500;Anna;Rakovská;17.10.1908
86025/6496;Vanda;Brezánová;25.10.1708
860303/2413;Bronislav;Trajčík;3.3.1386
860305/8463;Mário;Šípoš;5.3.1986
860311/5533;Tadeáš;Lemeš;11.3.1186
860311/9934;René;Varinský;11.3.1986
860401/2421;Adam;Čičkán;1.4.1686
860401/4281;Konštantín;Ponechal;1.4.1586
860404/3422;Ľuboslav;Hudek;4.4.1686
860409/5264;Mojmír;Sitár;9.4.1686
860420/3639;Andreas;Majtán;20.4.1686
860512/8140;Aladár;Šípoš;12.5.1986
860600/3866;Ľuboš;Kolárik;31.5.1886
860605/1138;Milan;Ondrušek;5.6.1986
860605/6181;Anton;Jakubek;5.6.1386
860612/2529;Timotej;Martinko;12.6.1486
860613/5567;Timotej;Sitár;13.6.1886
860700/4718;Sergej;Chládek;30.6.1786
860704/3912;Tadeáš;Rudinský;4.7.1986
860707/8965;Timon;Šmárik;7.7.1386
860711/2856;Norbert;Manda;11.7.1786
860715/4654;Albert;Ponechal;15.7.1086
860718/2980;Bystrík;Cibulka;18.7.1386
860719/2932;Bystrík;Erdélyi;19.7.1186
860721/8117;Vladimír;Černák;21.7.1486
860801/2964;Pravoslav;Molitor;1.8.1086
860806/9641;Simon;Lemeš;6.8.1086
860811/3674;Matej;Šmárik;11.8.1786
860819/6863;Michal;Smieško;19.8.1586
860827/2848;Boleslav;Hladík;27.8.1586
860903/2789;Branislav;Rybárik;3.9.1586
860904/4262;Gustáv;Šoltýs;4.9.1886
860920/6693;Ondrej;Jakubek;20.9.1186
860925/9142;Bohumil;Chládek;25.9.1586
861015/7232;Eduard;Kucharek;15.10.1686
861017/6738;Alfréd;Kemka;17.10.1686
861019/3683;Igor;Čepec;19.10.1386
861020/1048;Ignác;Manda;20.10.1786
861022/1105;Nikolas;Manda;22.10.1186
861027/3604;Albert;Slota;27.10.1786
86108/8379;Eliška;Erdélyiová;8.11.1208
861104/5856;Žigmund;Kolárik;4.11.1486
861110/5451;Frederik;Jakubek;10.11.1186
861117/6981;Matúš;Levko;17.11.1486
861121/2256;Ľuboš;Hulej;21.11.1086
861122/5732;Ladislav;Ondrušek;22.11.1886
86114/8303;Zlatica;Hudeková;14.11.1108
86117/6526;Eliška;Hájniková;17.11.1808
86124/4709;Alojzia;Gábrišová;24.11.1308
865101/1141;Ema;Trnovecová;1.1.1786
865110/7420;Vladimíra;Mrázová;10.1.1886
865202/6757;Anežka;Trajčíková;2.2.1886
865204/1934;Valéria;Blažejová;4.2.1286
865208/9741;Radoslava;Kaňová;8.2.1886
865216/5878;Helena;Slatinská;16.2.1586
865225/5264;Kvetoslava;Turská;25.2.1586
865303/4145;Zina;Hudeková;3.3.1086
865303/9993;Paula;Vrábelová;3.3.1086
865306/7830;Milada;Hýroššová;6.3.1086
865316/7004;Katarína;Kučerová;16.3.1986
865318/2886;Cecília;Omastová;18.3.1786
865325/7312;Margita;Ponechalová;25.3.1586
865408/6726;Tatiana;Majtánová;8.4.1186
865415/9840;Anna;Blažejová;15.4.1386
865423/7146;Angelika;Kmeťová;23.4.1286
865505/5643;Johana;Majtánová;5.5.1086
865510/5928;Petronela;Porubská;10.5.1786
865518/8025;Sofia;Jonášová;18.5.1786
865519/2333;Klaudia;Jonášová;19.5.1286
865520/5171;Perla;Cabuková;20.5.1386
865522/1297;Miriama;Kováčiková;22.5.1686
865524/4755;Danica;Kaňová;24.5.1986
865526/7705;Agnesa;Erdélyiová;26.5.1686
865604/3526;Rozália;Baráneková;4.6.1686
865607/7495;Karolína;Sopková;7.6.1886
865612/9118;Antónia;Baráneková;12.6.1586
865709/8163;Slávka;Kováčiková;9.7.1586
865713/1319;Júlia;Varinská;13.7.1386
865722/2351;Denisa;Veliká;22.7.1386
865727/8462;Antónia;Lipovská;27.7.1186
865802/6227;Vilma;Kopecká;2.8.1786
865809/3113;Bohdana;Sitárová;9.8.1786
865810/3933;Jaroslava;Sopková;10.8.1986
865810/8176;Beáta;Tichá;10.8.1186
865811/2482;Magdaléna;Ondrušeková;11.8.1986
865812/6722;Magdaléna;Turská;12.8.1986
865813/4567;Justína;Tvrdá;13.8.1586
865819/3339;Malvína;Trúchlyová;19.8.1686
865819/9610;Kamila;Vrábelová;19.8.1686
865824/2074;Angela;Rakovská;24.8.1786
865824/5651;Michaela;Kočanová;24.8.1686
865905/3000;Michaela;Višňovská;5.9.1586
865917/4436;Sláva;Kuchareková;17.9.1886
865921/9075;Henrieta;Púčeková;21.9.1186
865923/1895;Silvia;Levková;23.9.1686
866005/8816;Daša;Varinská;5.10.1986
866016/5592;Zara;Šípošová;16.10.1486
866103/6290;Agnesa;Detková;3.11.1586
866110/8542;Valéria;Cabuková;10.11.1586
866120/1607;Želmíra;Turská;20.11.1186
866123/6211;Ivica;Sopková;23.11.1486
866127/7272;Lesana;Kočanová;27.11.1286
870101/5483;Július;Valach;1.1.1987
870115/2307;Belo;Tamáši;15.1.1287
870119/2074;Dárius;Majtán;19.1.1687
870126/1378;Frederik;Lipovský;26.1.1087
870202/8099;Artur;Kubica;2.2.1487
870220/6526;Sergej;Palacka;20.2.1887
870224/1348;Vladislav;Detko;24.2.1087
870303/7186;Emil;Kmeťo;3.3.1387
870311/5843;Arnold;Manda;11.3.1587
870316/7247;Viktor;Deák;16.3.1187
870326/9523;Metod;Trajčík;26.3.1987
870407/1270;Ľuboslav;Deák;7.4.1387
870418/6843;Metod;Slota;18.4.1787
870420/3061;Zoran;Kucharek;20.4.1887
870502/5166;Radovan;Čepec;2.5.1087
870503/2407;Gustáv;Berník;3.5.1187
870504/4494;Igor;Turský;4.5.1987
870504/9968;Metod;Kolárik;4.5.1987
870507/8145;Viliam;Pilka;7.5.1087
870521/7303;Ladislav;Valach;21.5.1887
870522/7216;Konštantín;Rybárik;22.5.1887
870523/7534;Vlastimil;Tvrdý;23.5.1387
870613/1586;Marián;Šípoš;13.6.1987
870708/6169;Benedikt;Ďuriš;8.7.1387
870709/1189;Gabriel;Horecký;9.7.1287
870709/4555;Metod;Hudek;9.7.1487
870711/8540;Marián;Horecký;11.7.1187
870715/2600;Maroš;Slota;15.7.1787
870719/3305;Zlatko;Hladík;19.7.1387
870800/7188;Blažej;Kováčik;31.7.1787
870803/6489;Ľubomír;Čičkán;3.8.1787
870804/4983;Tibor;Kemka;4.8.1687
870815/7313;Jozef;Višňovský;15.8.1587
870827/2447;Cyril;Šípoš;27.8.1487
870903/2769;Marcel;Korbel;3.9.1787
870917/5267;Richard;Veliký;17.9.1987
870920/2994;Ľuboslav;Kramer;20.9.1387
871000/9450;Maxim;Hurtoš;30.9.1787
871006/8559;Juraj;Novosad;6.10.1787
871012/2872;Oleg;Manda;12.10.1587
871021/7482;Metod;Plánka;21.10.1287
871023/8235;Miloš;Manda;23.10.1987
871027/9844;Tibor;Berník;27.10.1687
871113/4547;František;Erdélyi;13.11.1487
871118/5245;Demeter;Kopecký;18.11.1487
871122/1997;Roland;Púček;22.11.1687
875102/2674;Ida;Palacková;2.1.1387
875103/3386;Denisa;Gábrišová;3.1.1187
875106/8389;Terézia;Kmeťová;6.1.1187
875113/9325;Ladislava;Kučerová;13.1.1787
875116/9582;Blažena;Mrázová;16.1.1587
875124/3123;Miloslava;Veliká;24.1.1187
875204/5960;Františka;Kopecká;4.2.1287
875205/2032;Eugénia;Trúchlyová;5.2.1787
875211/4979;Beáta;Šmáriková;11.2.1387
875212/4742;Judita;Čepecová;12.2.1987
875218/5480;Zita;Smiešková;18.2.1587
875304/7950;Margita;Smolková;4.3.1187
875310/1856;Nela;Smolková;10.3.1087
875317/3520;Noéma;Rybáriková;17.3.1787
875317/8051;Elisa;Kučerová;17.3.1587
875402/6683;Malvína;Sitárová;2.4.1587
875411/6105;Nina;Pilková;11.4.1687
875415/8983;Ladislava;Molitorová;15.4.1287
875418/3697;Nataša;Valachová;18.4.1487
875426/3253;Izabela;Púčeková;26.4.1187
875426/3837;Gertrúda;Slatinská;26.4.1987
875427/1523;Justína;Hýroššová;27.4.1387
875502/4785;Lujza;Hudeková;2.5.1287
875520/5923;Ingrida;Hudeková;20.5.1387
875522/9974;Elisa;Kemková;22.5.1487
875604/5025;Anežka;Krčmárová;4.6.1587
875625/9094;Simona;Cibulková;25.6.1387
875700/7143;Laura;Hurtošová;30.6.1687
875705/5768;Anna;Višňovská;5.7.1087
875705/8589;Barbara;Púčeková;5.7.1487
875707/2290;Melisa;Rudinská;7.7.1287
875804/8266;Milada;Mandová;4.8.1187
875813/6946;Kamila;Vrábelová;13.8.1887
875904/6451;Vlasta;Višňovská;4.9.1787
875906/2509;Tímea;Omastová;6.9.1787
875914/9391;Margaréta;Sitárová;14.9.1687
875917/9140;Renáta;Jakubeková;17.9.1987
875927/1106;Želmíra;Horecká;27.9.1287
876002/4104;Marcela;Čičkánová;2.10.1587
876005/9022;Libuša;Šípošová;5.10.1087
876013/4957;Lucia;Čepecová;13.10.1387
876015/3871;Karina;Beniačová;15.10.1187
876105/1462;Adriána;Martinková;5.11.1287
876106/6912;Jarmila;Majtánová;6.11.1587
876112/5217;Ingrida;Rybáriková;12.11.1387
876118/9082;Perla;Pokorná;18.11.1187
880102/4516;Nátan;Sitár;2.1.1488
880108/8201;Tomáš;Blažej;8.1.1188
880115/5986;Móric;Manda;15.1.1488
880117/7844;Ondrej;Majtán;17.1.1888
880118/1943;Svätopluk;Chochul;18.1.1288
880119/4676;Tadeáš;Smolka;19.1.1788
880201/9890;Miroslav;Hurtoš;1.2.1288
880214/9932;Fridrich;Čepec;14.2.1788
880217/3690;Richard;Mráz;17.2.1788
880221/4305;Ľuboslav;Erdélyi;21.2.1588
880301/3049;Václav;Veliký;1.3.1088
880302/9085;Boleslav;Šmehyl;2.3.1488
880303/7152;Mikuláš;Chládek;3.3.1188
880400/2985;Bohumil;Cibulka;31.3.1988
880400/5587;Koloman;Sopko;31.3.1688
880401/5251;Vladislav;Cabuk;1.4.1188
880409/2056;Marko;Šípoš;9.4.1388
880412/8034;Ronald;Vrábel;12.4.1188
880414/4020;Blažej;Hýrošš;14.4.1388
880417/3424;Severín;Šípoš;17.4.1288
880421/1536;Tibor;Molitor;21.4.1888
880421/2566;Samuel;Plánka;21.4.1188
880425/3961;Gregor;Ondrušek;25.4.1888
880515/9863;Miroslav;Ďuriš;15.5.1288
880617/9215;Gabriel;Trnovec;17.6.1288
880621/8608;Marek;Šípoš;21.6.1288
880627/5497;Ľudovít;Hájnik;27.6.1488
880627/6750;Boleslav;Omasta;27.6.1488
880710/7451;Bohuš;Ďuriš;10.7.1888
880714/3345;Marko;Trajčík;14.7.1088
880715/9287;Bystrík;Velčic;15.7.1588
880724/4551;Emil;Slatinský;24.7.1388
880800/5829;Norbert;Černák;31.7.1288
880802/2246;Alan;Černák;2.8.1388
880802/4504;Augustín;Matušík;2.8.1388
880804/6050;Izidor;Hurtoš;4.8.1888
880809/6549;Atila;Veliký;9.8.1388
880811/9052;Mojmír;Palacka;11.8.1388
880824/9656;Patrik;Hudek;24.8.1288
880920/4679;Fedor;Kočan;20.9.1788
881000/1860;Jozef;Jakubek;30.9.1588
881001/4055;Jozef;Chládek;1.10.1288
881002/1450;Klement;Tichý;2.10.1988
881004/5079;Kamil;Ševčík;4.10.1088
881007/9703;Stanislav;Sitár;7.10.1688
881023/2775;Vratislav;Hladík;23.10.1488
881100/2072;Nátan;Šípoš;31.10.1088
881113/6819;Vendelín;Šmárik;13.11.1488
885116/6032;Edita;Veliká;16.1.1488
885117/4184;Kvetoslava;Kováčiková;17.1.1588
885119/1391;Ľubomíra;Trúchlyová;19.1.1988
885124/2009;Stanislava;Plánková;24.1.1288
885200/3445;Zdenka;Sopková;31.1.1588
885208/1657;Anna;Kopecká;8.2.1788
885213/9882;Marta;Baráneková;13.2.1888
885222/3428;Táňa;Mrázová;22.2.1188
885303/3282;Irma;Šmehylová;3.3.1188
885305/6792;Lesia;Hýroššová;5.3.1788
885308/8369;Blanka;Slotová;8.3.1388
885315/2551;Lívia;Turská;15.3.1988
885323/5254;Želmíra;Cabuková;23.3.1088
885405/5857;Eva;Beniačová;5.4.1788
885406/5483;Nikola;Gábrišová;6.4.1788
885408/9434;Alana;Trajčíková;8.4.1388
885415/1302;Natália;Mandová;15.4.1988
885507/3106;Mária;Valášeková;7.5.1388
885508/7587;Alojzia;Sopková;8.5.1588
885511/1202;Barbara;Čepecová;11.5.1288
885523/7780;Anežka;Jakubeková;23.5.1988
885526/5487;Lýdia;Brezánová;26.5.1488
885608/6715;Dobroslava;Cibulková;8.6.1588
885612/9624;Dana;Čičkánová;12.6.1588
885618/5285;Zina;Smolková;18.6.1488
885621/5545;Emília;Koláriková;21.6.1888
885627/5906;Radovana;Rakovská;27.6.1088
885701/2975;Jesika;Kočanová;1.7.1888
885704/2317;Nina;Deáková;4.7.1588
885708/3054;Oxana;Berníková;8.7.1788
885714/5290;Terézia;Višňovská;14.7.1588
885716/6637;Kvetoslava;Držíková;16.7.1088
885718/2303;Mia;Tamášiová;18.7.1988
885806/5927;Lívia;Černáková;6.8.1788
885820/9451;Viviána;Kaňová;20.8.1288
885824/8589;Drahoslava;Tvrdá;24.8.1588
885901/6765;Irena;Porubská;1.9.1188
885922/6952;Helena;Jakubeková;22.9.1588
885924/9790;Marianna;Tichá;24.9.1188
886001/6509;Berta;Bednárová;1.10.1388
886012/5141;Viola;Valášeková;12.10.1188
886024/1825;Diana;Majtánová;24.10.1788
886101/6256;Irena;Slotová;1.11.1488
886103/8261;Elisa;Šmáriková;3.11.1688
886121/2605;Angela;Držíková;21.11.1488
886121/9858;Auróra;Jakubeková;21.11.1788
886127/2381;Silvia;Berníková;27.11.1788
890112/4322;Kamil;Molitor;12.1.1089
890112/6846;František;Kramer;12.1.1989
890123/9692;Dávid;Omasta;23.1.1689
890125/9733;Gregor;Kemka;25.1.1489
890200/7655;Tibor;Hladík;31.1.1489
890207/8829;Slavomír;Trúchly;7.2.1989
890209/6606;Ondrej;Plánka;9.2.1989
890221/5008;Leonard;Šmehyl;21.2.1489
890301/4444;Ľuboš;Púček;1.3.1489
890309/2053;Arnold;Gábriš;9.3.1589
890409/1968;Šimon;Varinský;9.4.1989
890417/2762;Bartolomej;Tichý;17.4.1189
890422/7905;Ctibor;Chochul;22.4.1389
890424/3571;Emil;Púček;24.4.1289
890426/8844;Bernard;Smieško;26.4.1289
890507/7605;Frederik;Smolka;7.5.1789
890507/9576;Valér;Hurtoš;7.5.1189
890526/7698;Peter;Chládek;26.5.1789
890602/7449;Roland;Čičkán;2.6.1489
890606/2492;Konštantín;Šmárik;6.6.1689
890617/5939;Marcel;Jakubek;17.6.1189
890617/8732;Rudolf;Višňovský;17.6.1589
890623/9005;Šimon;Chládek;23.6.1389
890626/1073;Ctibor;Berník;26.6.1389
890707/5295;Florián;Pokorný;7.7.1089
890715/7556;Pravoslav;Matušík;15.7.1289
890724/8744;Imrich;Plánka;24.7.1989
890724/9411;Bohuslav;Omasta;24.7.1989
890802/7988;Kamil;Erdélyi;2.8.1589
890806/7412;Kamil;Detko;6.8.1189
890917/3805;Vladimír;Martinko;17.9.1489
890921/4478;Drahomír;Porubský;21.9.1189
890923/9338;Ctibor;Kemka;23.9.1089
890926/8520;Ladislav;Plánka;26.9.1489
891007/5568;Metod;Jonáš;7.10.1489
891013/5028;Norbert;Kočan;13.10.1289
891015/2569;Gabriel;Kmeťo;15.10.1289
891021/8940;Filip;Matušík;21.10.1689
891023/4527;Jarolím;Valášek;23.10.1389
891027/5264;Ľubomír;Hudek;27.10.1589
891103/5120;Leonard;Horecký;3.11.1289
891105/4724;Alex;Cibulka;5.11.1689
891115/8132;Drahoslav;Deák;15.11.1489
891119/7492;Albín;Chochul;19.11.1889
895108/5502;Monika;Kemková;8.1.1289
895108/9128;Dana;Sitárová;8.1.1089
895109/7616;Alena;Šípošová;9.1.1289
895115/4708;Paulína;Sitárová;15.1.1289
895125/6283;Ema;Tomašecová;25.1.1489
895208/3279;Ľuboslava;Valášeková;8.2.1889
895211/7740;Želmíra;Kučerová;11.2.1689
895300/8840;Anna;Kemková;28.2.1689
895311/1327;Marta;Jonášová;11.3.1989
895315/5401;Františka;Hladíková;15.3.1689
895318/5499;Daša;Hudeková;18.3.1889
895319/6211;Xénia;Bednárová;19.3.1189
895319/7137;Drahomíra;Rudinská;19.3.1789
895320/3885;Elvíra;Omastová;20.3.1589
895322/1713;Radoslava;Lipovská;22.3.1989
895408/1251;Sandra;Krčmárová;8.4.1489
895410/7413;Liliana;Lipovská;10.4.1189
895412/9939;Miriama;Sitárová;12.4.1089
895415/5770;Alica;Berníková;15.4.1989
895509/7812;Slavomíra;Baráneková;9.5.1089
895526/6257;Jozefína;Markušová;26.5.1689
895600/6284;Táňa;Držíková;31.5.1389
895605/9598;Vanesa;Kopecká;5.6.1089
895627/3105;Sidónia;Tomašecová;27.6.1389
895702/4327;Vanesa;Kopecká;2.7.1989
895715/6590;Filoména;Berníková;15.7.1689
895805/4016;Lea;Koláriková;5.8.1689
895816/5153;Bianka;Tamášiová;16.8.1289
895900/9225;Stanislava;Rajčanová;31.8.1489
895902/7723;Eugénia;Palacková;2.9.1289
895907/9227;Nadežda;Hýroššová;7.9.1889
895913/5065;Ivana;Tomašecová;13.9.1289
896009/1527;Noéma;Ďurišová;9.10.1289
896010/7093;Angelika;Čepecová;10.10.1189
896021/3115;Justína;Rajčanová;21.10.1089
896025/1738;Jaroslava;Kubicová;25.10.1489
896025/2883;Milica;Kmeťová;25.10.1489
896101/6298;Sláva;Hájniková;1.11.1989
896106/4334;Kamila;Cibulková;6.11.1889
896108/2137;Irma;Tichá;8.11.1089
896112/8438;Mia;Kopecká;12.11.1989
896123/4731;Iveta;Deáková;23.11.1189
896123/8698;Paulína;Trnovecová;23.11.1989
896126/8479;Daniela;Tamášiová;26.11.1989
900103/5204;Blahoslav;Kucharek;3.1.1090
900109/7121;Maxim;Tvrdý;9.1.1790
900110/2702;René;Varinský;10.1.1090
900111/7918;Jerguš;Trajčík;11.1.1690
900114/4914;Koloman;Velčic;14.1.1090
900201/2973;Frederik;Matušík;1.2.1690
900213/8161;Tadeáš;Cabuk;13.2.1290
900225/7359;Cyprián;Púček;25.2.1290
900306/6835;Simon;Čičkán;6.3.1690
900308/8782;Vratislav;Jakubek;8.3.1190
900312/5429;Teodor;Brezány;12.3.1790
900312/6167;Ľubor;Erdélyi;12.3.1090
900317/2466;Erich;Ponechal;17.3.1890
900321/1121;Vratko;Kaňa;21.3.1490
900323/8489;Móric;Sitár;23.3.1090
900325/8225;Demeter;Kováčik;25.3.1990
900404/3049;Bartolomej;Detko;4.4.1090
900511/2319;Oto;Varinský;11.5.1190
900511/6218;Artur;Detko;11.5.1690
900511/9615;Svetozár;Čepec;11.5.1790
900516/1364;Henrich;Trúchly;16.5.1590
900519/9389;Ronald;Kadaš;19.5.1890
900603/8736;Félix;Ševčík;3.6.1790
900605/5676;Bohumil;Chochul;5.6.1090
900611/2879;Ľudomil;Detko;11.6.1390
900619/6917;Patrik;Veliký;19.6.1190
900621/5259;Viktor;Šmárik;21.6.1090
900625/7614;Miloš;Beniač;25.6.1890
900701/8456;Ľubor;Hurtoš;1.7.1390
900708/8667;René;Palacka;8.7.1490
900709/2974;Teo;Hurtoš;9.7.1090
900711/1577;Boleslav;Kubica;11.7.1890
900718/3978;Fedor;Kubica;18.7.1090
900815/5238;Vlastimil;Kadaš;15.8.1790
900821/3810;Filip;Chochul;21.8.1690
900824/8517;Svätopluk;Krčmár;24.8.1990
900903/3097;Arpád;Martinko;3.9.1490
900905/7113;Rudolf;Ševčík;5.9.1090
900919/6345;Bronislav;Rajčan;19.9.1790
900920/8519;Albert;Berník;20.9.1990
901014/2295;Alan;Tamáši;14.10.1890
901020/4509;Andrej;Velčic;20.10.1890
901021/3020;Marcel;Baránek;21.10.1790
901021/9100;Timon;Rybárik;21.10.1990
90108/2094;Nikolas;Hýrošš;8.1.1709
90108/8793;Eugen;Brezány;8.1.2009
901100/7764;Konštantín;Novosad;31.10.1090
901103/9815;Severín;Sitár;3.11.1890
901106/2843;Erich;Valach;6.11.1090
901111/1095;Dávid;Varinský;11.11.1190
901115/7486;Pankrác;Tomašec;15.11.1190
90113/7202;Florián;Hladík;13.1.1409
90123/2016;Václav;Lemeš;23.1.1409
90201/2232;Teodor;Rajčan;1.2.1909
90207/4395;Radomír;Trajčík;7.2.1509
90212/8345;Metod;Omasta;12.2.1509
90300/5180;Ľudovít;Kemka;28.2.1609
90309/3508;Bruno;Trajčík;9.3.2009
90321/9792;Bonifác;Hudek;21.3.1209
90325/1225;Ignác;Šoltýs;25.3.1809
90403/6983;Pavol;Horecký;3.4.1009
90404/4307;Bernard;Sitár;4.4.1109
90409/7195;Hubert;Erdélyi;9.4.1909
90411/9417;Valentín;Markuš;11.4.1109
90425/3328;Filip;Pilka;25.4.1909
905100/6483;Beáta;Rybáriková;31.12.1489
905100/9850;Marianna;Držíková;31.12.1189
905109/7089;Tímea;Berníková;9.1.1390
905111/6085;Valentína;Šípošová;11.1.1590
905111/9482;Sidónia;Kováčiková;11.1.1390
905200/5939;Ružena;Rakovská;31.1.1390
905200/6991;Marianna;Berníková;31.1.1090
905300/4079;Hilda;Erdélyiová;28.2.1990
905313/3526;Eugénia;Cabuková;13.3.1390
905314/3055;Irena;Chládeková;14.3.1390
905320/4782;Zita;Kuchareková;20.3.1990
905327/4669;Noéma;Valachová;27.3.1790
905414/9138;Erika;Kočanová;14.4.1790
905502/1046;Alojzia;Smiešková;2.5.1290
905504/1962;Eliška;Trajčíková;4.5.1790
905509/6713;Viola;Bednárová;9.5.1990
905511/8175;Noéma;Baráneková;11.5.1790
905517/6950;Angelika;Kemková;17.5.1190
905522/4405;Jarmila;Šmehylová;22.5.1590
905603/6726;Estera;Horecká;3.6.1390
905609/2249;Jaroslava;Višňovská;9.6.1190
905616/5833;Liana;Trajčíková;16.6.1790
905704/9298;Eliána;Kučerová;4.7.1090
905706/8341;Ernestína;Kováčiková;6.7.1490
905715/5691;Vanesa;Valášeková;15.7.1290
905717/2507;Sára;Trnovecová;17.7.1690
905720/3923;Lea;Bednárová;20.7.1690
905726/6999;Bohuslava;Horecká;26.7.1490
905810/1265;Hedviga;Rudinská;10.8.1790
905826/6392;Dobroslava;Slatinská;26.8.1490
905904/2354;Matilda;Ponechalová;4.9.1590
905911/4863;Anna;Mandová;11.9.1290
905920/6633;Melánia;Matušíková;20.9.1590
905926/8626;Angelika;Ponechalová;26.9.1590
906012/4558;Patrícia;Palacková;12.10.1590
906013/4631;Diana;Markušová;13.10.1290
906021/2939;Margaréta;Šmehylová;21.10.1990
906022/9229;Petra;Hladíková;22.10.1890
906023/5955;Sandra;Trnovecová;23.10.1090
90606/2321;Aladár;Čepec;6.6.1509
90606/5119;Fridrich;Šmárik;6.6.1409
90608/2865;Sebastián;Černák;8.6.1509
906100/3613;Iveta;Trúchlyová;31.10.1090
906100/9538;Adriána;Černáková;31.10.1090
906107/2294;Miriama;Deáková;7.11.1290
906110/2723;Milota;Kemková;10.11.1790
906118/4361;Elena;Tomašecová;18.11.1090
90612/9749;Edmund;Hýrošš;12.6.1109
906120/2262;Vieroslava;Ševčíková;20.11.1290
90623/1899;Anton;Krčmár;23.6.1509
90625/5759;Miloš;Púček;25.6.1609
90709/9463;Lukáš;Rudinský;9.7.2009
90802/3116;Alfonz;Hájnik;2.8.1409
90819/1334;Ervín;Bednár;19.8.1809
90819/9523;Ľubomír;Kubica;19.8.1709
90821/2041;Filip;Kaňa;21.8.1509
90827/4487;Norbert;Manda;27.8.1609
90909/7308;Radovan;Držík;9.9.1909
90912/1065;Aladár;Gábriš;12.9.1809
90912/3880;Radomír;Chochul;12.9.1109
90914/8537;Valér;Omasta;14.9.1309
90915/9987;Levoslav;Hladík;15.9.1609
90919/3858;Bohuš;Lemeš;19.9.1409
90919/7695;Arnold;Gábriš;19.9.1909
90923/2763;Kristián;Černák;23.9.1809
90924/2463;Jarolím;Šmárik;24.9.1209
91000/1277;Ernest;Majtán;30.9.1109
910103/3999;Martin;Molitor;3.1.1191
910104/2912;Tichomír;Turský;4.1.1091
910105/9497;Matej;Tichý;5.1.1891
91011/5167;Marián;Ševčík;11.10.1009
910202/1902;Václav;Šípoš;2.2.1691
91021/7663;Oto;Kováčik;21.10.1509
910213/8277;Móric;Majtán;13.2.1191
910222/1757;Víťazoslav;Brezány;22.2.1791
910225/6405;Oldrich;Hudek;25.2.1191
910302/8800;Adam;Erdélyi;2.3.1191
910313/6452;Gustáv;Baránek;13.3.1691
910317/6012;Július;Rudinský;17.3.1691
910319/6186;Róbert;Slota;19.3.1891
910404/2278;Anton;Korbel;4.4.1891
910413/1228;Marko;Tomašec;13.4.1791
910420/4842;Vladislav;Trajčík;20.4.1191
910507/8679;Gejza;Blažej;7.5.1291
910508/8362;Valentín;Kopecký;8.5.1691
910510/4430;Milan;Lemeš;10.5.1391
910520/6248;Peter;Cabuk;20.5.1291
910524/2907;Ľuboslav;Kolárik;24.5.1391
910600/1728;Vasil;Mráz;31.5.1691
910602/3214;Radúz;Hýrošš;2.6.1191
910603/8321;Félix;Lipovský;3.6.1691
910604/3669;Viktor;Šmehyl;4.6.1591
910616/6095;Vratislav;Deák;16.6.1091
910623/2584;Emanuel;Kubica;23.6.1191
910708/4358;Kamil;Kolárik;8.7.1591
910710/4326;Bohdan;Horecký;10.7.1991
910712/4846;Vratislav;Šípoš;12.7.1891
910718/1515;Cyril;Kočan;18.7.1791
910724/9904;Stanislav;Chládek;24.7.1091
910800/4389;Bronislav;Čičkán;31.7.1691
910811/2627;Fridrich;Manda;11.8.1791
910816/2282;Oskár;Trúchly;16.8.1891
910817/6588;Oleg;Šmárik;17.8.1691
910904/4345;Maximilián;Trajčík;4.9.1691
910915/2418;Svetozár;Šmárik;15.9.1191
910918/3832;Jonáš;Martinko;18.9.1191
910922/7789;Eliáš;Ponechal;22.9.1391
911005/3189;Michael;Hudek;5.10.1291
911007/3009;Prokop;Chochul;7.10.1791
911007/8340;Vavrinec;Černák;7.10.1091
91101/3575;Damián;Horecký;1.11.1809
911022/5340;Dominik;Čičkán;22.10.1091
911027/3140;Oto;Martinko;27.10.1991
91103/6283;Ľuboslav;Držík;3.11.1809
911119/2346;Gregor;Lipovský;19.11.1991
911122/6012;Samuel;Varinský;22.11.1791
911127/6523;Filip;Baránek;27.11.1491
91118/5883;Dárius;Ondrušek;18.11.1609
91119/5978;Timon;Kaňa;19.11.1509
91127/4135;Justín;Tamáši;27.11.1209
915108/9340;Alžbeta;Lipovská;8.1.1991
915109/7161;Nina;Berníková;9.1.1591
915109/7707;Hilda;Šoltýsová;9.1.1691
915110/6555;Terézia;Šoltýsová;10.1.1691
915114/2582;Berta;Veliká;14.1.1591
915114/7570;Jolana;Detková;14.1.1691
915209/8019;Viera;Smiešková;9.2.1991
915213/3494;Ivica;Hulejová;13.2.1791
915213/9280;Viktória;Kopecká;13.2.1291
